MPN,Manufacturer,ADC Channels,ADC Resolution,CAN,Core Architecture,Data Bus Width,Device Core,Ethernet,Family,Family Name,I2C,I2S,Instruction Set Architecture,Interface Type,Maximum CPU Frequency,Maximum Clock Rate,Maximum Operating Supply Voltage,Maximum Operating Temperature,Minimum Operating Supply Voltage,Minimum Operating Temperature,Mounting,Number of ADCs,Number of Programmable I/Os,Number of Timers,Operating Supply Voltage,PACKAGE_DIMENSION_H,PACKAGE_DIMENSION_L,PACKAGE_DIMENSION_W,PCB,Pin count,Program Memory Size,Program Memory Type,RAM Size,SPI,Supplier_Package,Temperature Flag,Typical Operating Supply Voltage,UART,USART,USB
13408,16,0.0,2.764902926660852,-0.6438662206807385,ARM,0.6549669107908276,ARM Cortex M0+,-0.3323113569303488,MKL16Z64,KL1x,0.1887907900893539,0.5868031562300791,RISC,I2C/I2S/SPI/UART,-0.37437266560966015,-0.3744441260136162,-0.7167264115130249,0.5509478073154576,-1.0988686539374173,-0.32214192765191607,Surface Mount,Single,-0.9162700692119362,-0.46156708241137306,-0.9249118247573919,-0.9463216507697193,-1.3157206336275173,-1.2683764784853406,-1.0498550052797078,-1.0498550052797078,-0.4869408099153542,Flash,-0.3982786425153249,1.101276713654659,QFN EP,Opr,-0.927539214449274,0.6878147082121037,-0.5222610185967211,-0.6919116402698817
24233,23,0.17504998756055173,0.32714664453498676,0.024536963817845984,ARM,0.6549669107908276,ARM Cortex M4,-0.3323113569303488,STM32L476VC,STM32L,0.7844504602859611,-0.4065394061475348,RISC,CAN/I2C/SAI/SPI/UART/USART/USB,0.11213535099820954,0.11207948658049745,-0.7167264115130249,-0.6877328929201212,-1.0988686539374173,-0.32214192765191607,Surface Mount,Triple,0.706978992409859,2.2842363761473092,-0.9249118247573919,0.08573880342504497,0.43309570292607114,0.4550967899285608,0.4120689487873058,0.4120689487873058,-0.24781073791411273,Flash,0.1658944747492665,1.101276713654659,LQFP,Opr,-0.927539214449274,0.6878147082121037,1.3672347253956973,1.1316571492720788
20139,16,0.0,0.0,0.0,e200,0.6549669107908276,e200,-4.110183843895122e-17,SPC5561,MPC55xx,0.0,0.0,RISC,CAN/SCI/SPI,0.11213535099820954,0.11207948658049745,0.5296967169925496,1.7896285075510363,1.9066416527992571,-0.32214192765191607,Surface Mount,Not Mentioned,-2.1359033871569737e-16,2.438763376629789e-16,1.0186706188986463,1.3471460252186456,2.1819120394796596,2.178570058342462,5.227818444537468,5.227818444537468,0.7087095500908532,Flash,0.4667868039570486,0.0,BGA,Opr,1.025958285142546,1.085039904280557e-16,0.0,0.0
2796,27,0.0,0.0,0.0,COP8,-1.535025809011061,COP8,-4.110183843895122e-17,COPCJ842,COP8,0.0,0.0,CISC,Not Mentioned,-0.9521009353315053,-0.9521909159691261,1.0962526844950835,-0.6877328929201212,-0.24784602228079616,-0.32214192765191607,Surface Mount,Not Mentioned,-1.2769920829056685,-1.285308119978978,1.0186706188986463,2.264533095613992,0.23878277664233888,-0.770484200943547,-1.3078415854091807,-1.3078415854091807,-0.5641598956657551,ROM,-0.4353025033358138,0.0,SOIC,Opr,1.025958285142546,1.085039904280557e-16,0.0,0.0
16933,20,-0.9770998695310847,0.32714664453498676,0.024536963817845984,RX,0.6549669107908276,RX,-0.3323113569303488,R5F566,Not Mentioned,-0.40686888010725325,-0.4065394061475348,RISC,CAN/I2C/SCI/SPI/USB,1.3284053925178836,1.3283885180657815,0.7185487061600608,-0.6877328929201212,-0.03239725477279065,-0.32214192765191607,Surface Mount,Triple,0.3161968109083157,0.3621739551562317,1.0186706188986463,0.08573880342504497,0.43309570292607114,0.4550967899285608,0.4120689487873058,0.4120689487873058,-0.24781073791411273,Flash,-0.13499785445851561,-0.45607291335044037,LQFP,Opr,1.025958285142546,-0.7781608843679068,-0.5222610185967211,1.1316571492720788
1727,13,0.17504998756055173,0.32714664453498676,0.024536963817845984,ARM,0.6549669107908276,ARM Cortex M4F,2.6293882315160997,ATSAME54P19A,SAM E54,-1.0025285503038603,0.5868031562300791,RISC,CAN/Ethernet/I2S/SPI/USB,0.7202703717580466,0.7202340023231395,-0.6940641728129237,-0.6877328929201212,-1.0988686539374173,-0.32214192765191607,Surface Mount,Dual,1.2180018451426464,2.0096560302914415,-0.9249118247573919,-0.7169748831708829,0.43309570292607114,0.4550967899285608,1.014037635756076,1.014037635756076,0.07102935808754257,Flash,0.4667868039570486,-0.45607291335044037,TQFP,Opr,-0.927539214449274,-0.7781608843679068,-0.5222610185967211,1.1316571492720788
17616,20,0.8034953641559898,0.32714664453498676,0.024536963817845984,RX,0.6549669107908276,RX,-0.3323113569303488,R5F572TKG,Not Mentioned,-0.40686888010725325,-0.4065394061475348,RISC,CAN/I2C/SCI/SPI/USB,1.9365404132777209,1.9365430338084235,0.7185487061600608,0.5509478073154576,-0.03239725477279065,-0.32214192765191607,Surface Mount,Single,0.4364374821395598,0.3621739551562317,1.0186706188986463,0.08573880342504497,0.43309570292607114,0.4550967899285608,0.4120689487873058,0.4120689487873058,0.7087095500908532,Flash,0.1658944747492665,-0.45607291335044037,LFQFP,Opr,1.025958285142546,-0.7781608843679068,-0.5222610185967211,1.1316571492720788
12370,16,-0.6628771812333657,-0.8917314965279457,-0.6438662206807385,S08,-1.535025809011061,S08,-0.3323113569303488,MC9S08GT8A,S08,-0.40686888010725325,-0.4065394061475348,CISC,I2C/SCI/SPI,-0.49599966976162757,-0.4960750291621446,-0.7167264115130249,-0.6877328929201212,-1.0019167085588148,-0.32214192765191607,Surface Mount,Single,-0.675788726749448,-1.285308119978978,-0.9249118247573919,1.6911661766169002,-0.3441560022088571,-0.31089132936650654,-0.7918684251502347,-0.7918684251502347,-0.5566870809157163,Flash,-0.4311887410224261,-0.45607291335044037,PQFP,Opr,-0.927539214449274,-0.7781608843679068,-0.5222610185967211,-0.6919116402698817
16080,20,-1.0818407656303244,0.32714664453498676,0.024536963817845984,RX,0.6549669107908276,RX,-0.3323113569303488,R5F563T,Not Mentioned,0.1887907900893539,-0.4065394061475348,RISC,CAN/I2C/SCI/SPI/USB,0.41620286137812806,0.41615674445181844,-0.7167264115130249,-0.6877328929201212,-0.03239725477279065,-0.32214192765191607,Surface Mount,Dual,0.676918824602048,-0.7361474282672413,-0.9249118247573919,0.08573880342504497,1.5989732606284635,1.6040789688711616,1.3580197425953735,1.3580197425953735,0.07102935808754257,Flash,-0.21022093676046114,0.06304362898459279,LFQFP,Opr,-0.927539214449274,-0.7781608843679068,-0.5222610185967211,1.1316571492720788
3769,9,1.8509043251483865,0.32714664453498676,9.382181546798028,ARM,0.6549669107908276,ARM Cortex M7|ARM Cortex M0+,2.6293882315160997,CYT4BF8CED,T2G,4.954068151662211,2.5734882809853064,RISC,CAN/Ethernet/FlexRay/I2C/I2S/LIN/SCB/SPI/UART,4.21704674112711,4.217122467843332,0.7185487061600608,1.7896285075510363,-0.03239725477279065,-0.32214192765191607,Surface Mount,Triple,2.690950067725386,-0.7361474282672413,1.0186706188986463,0.4297589548232996,2.3762249657633916,2.370067088166229,2.045983956273968,2.045983956273968,10.194202406140098,Flash,4.378387083658216,4.215975967664859,TEQFP EP,Opr,1.025958285142546,4.108424424232128,-0.5222610185967211,-0.6919116402698817
9066,20,-0.6628771812333657,-2.110609637590878,-0.6438662206807385,Not Mentioned,-1.535025809011061,740,-0.3323113569303488,M38749EE,740,-1.0025285503038603,-0.4065394061475348,CISC,UART,-1.0068330871998907,-1.006924822385964,0.7185487061600608,-0.6877328929201212,0.29077589648921714,-0.32214192765191607,Surface Mount,Single,0.4063773143317488,-0.18698673655550482,1.0186706188986463,3.296593549808756,0.43309570292607114,0.4550967899285608,-0.017908684761815792,-0.017908684761815792,-0.49690456291540597,EPROM,-0.4264872983785545,-0.9751894556854735,PQFP,Opr,1.025958285142546,-0.28950235350790327,-0.5222610185967211,-0.6919116402698817
12109,16,-0.243913596836407,-0.8917314965279457,-0.6438662206807385,S08,-1.535025809011061,RS08,-0.3323113569303488,MC9RS08KA4,RS08,-0.40686888010725325,-0.4065394061475348,CISC,I2C,-0.8000671801415461,-0.8001522870334656,0.7185487061600608,-0.6877328929201212,-1.0019167085588148,-0.32214192765191607,Surface Mount,Single,-1.2168717472900463,-1.285308119978978,1.0186706188986463,2.37920647941341,0.22906713032815235,-0.770484200943547,-1.3078415854091807,-1.3078415854091807,-0.5616689574157422,Flash,-0.43531168584097757,-0.9751894556854735,SOIC W,Opr,1.025958285142546,-0.7781608843679068,-0.5222610185967211,-0.6919116402698817
9286,20,-0.6628771812333657,-2.110609637590878,-0.6438662206807385,Not Mentioned,-1.535025809011061,740,-0.3323113569303488,M38C15MF,740,-1.0025285503038603,-0.4065394061475348,CISC,UART,-0.9825076863694973,-0.9825986417562582,0.7185487061600608,-0.6877328929201212,1.368019734029244,1.9607485583984452,Surface Mount,Single,-0.8561497335963142,-0.18698673655550482,1.0186706188986463,0.08573880342504497,0.43309570292607114,0.4550967899285608,-0.3618907916011131,-0.3618907916011131,-0.49192268641538006,ROM,-0.432364101683394,-0.9751894556854735,LQFP,Opr,1.025958285142546,-0.28950235350790327,-0.5222610185967211,-0.6919116402698817
17268,20,-0.6628771812333657,0.32714664453498676,0.6929401483164304,RX,0.6549669107908276,RX,-0.3323113569303488,R5F5671E,Not Mentioned,1.380110130482568,-0.4065394061475348,RISC,CAN/I2C/SCI/SPI/USB,0.7202703717580466,0.7202340023231395,-0.7167264115130249,0.5509478073154576,-0.03239725477279065,-0.32214192765191607,Surface Mount,Dual,1.6388441944520007,-0.18698673655550482,-0.9249118247573919,0.08573880342504497,1.5989732606284635,1.6040789688711616,1.3580197425953735,1.3580197425953735,1.9840699340974746,Flash,1.3694637915803949,1.6203932559896923,LFQFP,Opr,-0.927539214449274,-0.7781608843679068,-0.5222610185967211,1.1316571492720788
7084,27,0.0,0.0,0.0,ARM,0.6549669107908276,ARM Cortex M3,-4.110183843895122e-17,LM3S6110,Stellaris,0.0,0.0,RISC,I2C/SPI/SSI/UART,-0.34396591457166825,-0.3440364002264841,-0.7167264115130249,-0.6877328929201212,0.29077589648921714,-0.32214192765191607,Surface Mount,Not Mentioned,-0.7058488945572591,-0.18698673655550482,-0.9249118247573919,0.20041218722446302,0.47195828818279806,0.493396195893295,0.4120689487873058,0.4120689487873058,-0.4869408099153542,Flash,-0.36066710136435215,0.0,LQFP,Opr,-0.927539214449274,1.085039904280557e-16,0.0,0.0
27494,27,-0.8723589734318451,0.32714664453498676,-0.6438662206807385,ARM,0.6549669107908276,ARM Cortex M0+,-0.3323113569303488,MSPM0L1105,MSPM0L110x,-0.40686888010725325,-0.4065394061475348,RISC,I2C/SPI/UART,-0.6176266739135949,-0.617705932310673,-0.7167264115130249,0.5509478073154576,-1.1958205993160196,-0.32214192765191607,Surface Mount,Single,-1.3671725863291015,-0.46156708241137306,-0.9249118247573919,-0.8316482669703009,-1.45173968202613,-1.8237178649742647,-1.393837112119005,-1.393837112119005,-0.5267958219155612,Flash,-0.4170844130908113,-0.45607291335044037,TSOT-23,Opr,-0.927539214449274,0.1991561773521002,-0.5222610185967211,-0.6919116402698817
3440,9,1.0129771563544692,0.32714664453498676,-0.6438662206807385,ARM,0.6549669107908276,ARM Cortex M4F/M0+,-0.3323113569303488,CY8C6347FMI,CY8Cxxx,4.358408481465604,-0.4065394061475348,RISC,I2C/SPI/UART/USB,1.1763716373279245,1.176349889130121,-0.7167264115130249,-0.6877328929201212,-1.0988686539374173,-0.32214192765191607,Surface Mount,Single,0.3161968109083157,2.438763376629789e-16,-0.9249118247573919,-2.02425145848448,-1.3157206336275173,-1.4905130330809293,0.4980644754971302,0.4980644754971302,0.7087095500908532,Flash,0.9181252977687218,3.696859425329825,WLCSP,Opr,-0.927539214449274,3.1311073625121213,-0.5222610185967211,1.1316571492720788
12535,16,0.17504998756055173,0.32714664453498676,-0.6438662206807385,S08,-1.535025809011061,S08,-0.3323113569303488,MC9S08PT60,S08,-0.40686888010725325,-0.4065394061475348,CISC,I2C/SCI/SPI,-0.8000671801415461,-0.8001522870334656,0.7185487061600608,0.5509478073154576,-0.03239725477279065,-0.32214192765191607,Surface Mount,Single,-0.04452520278541655,-1.0107277741231095,1.0186706188986463,2.37920647941341,0.4525269955544442,0.47424649291093735,-0.3618907916011131,-0.3618907916011131,-0.49192268641538006,Flash,-0.4170844130908113,0.06304362898459279,PQFP,Opr,1.025958285142546,0.6878147082121037,-0.5222610185967211,-0.6919116402698817
1290,13,-0.03443180463792764,0.32714664453498676,-0.6438662206807385,ARM,0.6549669107908276,ARM Cortex M0+,-0.3323113569303488,ATSAMD20G,SAM D20G,2.5714294708757826,-0.4065394061475348,RISC,I2C/SPI/USART,-0.37437266560966015,-0.3744441260136162,-0.6940641728129237,-0.6877328929201212,-1.1958205993160196,-0.32214192765191607,Surface Mount,Single,-0.615668391133826,0.08759360930036343,-0.9249118247573919,-0.7169748831708829,-0.9270947810600533,-0.885382418837807,-0.7058728984404105,-0.7058728984404105,-0.24781073791411273,Flash,-0.28544401906240663,2.1395097983247258,TQFP,Opr,-0.927539214449274,-0.7781608843679068,3.256730469388116,-0.6919116402698817
11453,9,-0.8723589734318451,-0.8917314965279457,-0.6438662206807385,Not Mentioned,-1.535025809011061,F2MC-8FX,-0.3323113569303488,MB95F563K,8FX,-1.0025285503038603,-0.4065394061475348,CISC,UART,-0.8570798383377808,-0.8571667728843383,0.7185487061600608,-0.6877328929201212,-0.46329478978880173,-0.32214192765191607,Surface Mount,Single,-1.2469319150978575,-0.7361474282672413,1.0186706188986463,-1.4508845394871597,-1.3157206336275173,-1.2683764784853406,-1.0498550052797078,-1.0498550052797078,-0.5517052044156905,Flash,-0.4336129223856724,-0.9751894556854735,QFN EP,Opr,1.025958285142546,-0.28950235350790327,-0.5222610185967211,-0.6919116402698817
19573,9,1.0129771563544692,-0.8917314965279457,0.6929401483164304,C166,-0.8050282357437647,C166,-0.3323113569303488,SAB-C167CS,C166,-1.0025285503038603,-0.4065394061475348,CISC|RISC,CAN/SPI/USART,-0.49599966976162757,-0.4960750291621446,0.7185487061600608,-1.6167434180968052,1.9066416527992571,4.243639044448806,Surface Mount,Single,1.5787238588363786,-0.18698673655550482,1.0186706188986463,4.489196741322706,3.1534766708983204,3.136055207461297,1.3580197425953735,1.3580197425953735,0.0,ROMLess,-0.38417431458371015,-0.45607291335044037,MQFP,Opr,1.025958285142546,-0.7781608843679068,0.10757089606741832,-0.6919116402698817
5801,27,0.0,0.0,0.0,ARM,0.6549669107908276,ARM Cortex M3,-4.110183843895122e-17,LM3S1601,Stellaris,0.0,0.0,RISC,I2C/SPI/SSI/UART,0.11213535099820954,0.11207948658049745,-0.7167264115130249,-0.6877328929201212,0.29077589648921714,-0.32214192765191607,Surface Mount,Not Mentioned,0.04565530063801652,0.08759360930036343,-0.9249118247573919,0.20041218722446302,0.47195828818279806,0.493396195893295,0.4120689487873058,0.4120689487873058,-0.4072307859149404,Flash,-0.28544401906240663,0.0,LQFP,Opr,-0.927539214449274,1.085039904280557e-16,0.0,0.0
12202,16,0.17504998756055173,-0.8917314965279457,-0.6438662206807385,S08,-1.535025809011061,S08,-0.3323113569303488,MC9S08AW32,S08,-0.40686888010725325,-0.4065394061475348,CISC,I2C/SCI/SPI,-0.49599966976162757,-0.4960750291621446,0.7185487061600608,1.7896285075510363,-0.03239725477279065,-0.32214192765191607,Surface Mount,Single,-0.1347057062088496,-1.0107277741231095,1.0186706188986463,0.20041218722446302,-0.3441560022088571,-0.31089132936650654,-0.3618907916011131,-0.3618907916011131,-0.5267958219155612,Flash,-0.4264872983785545,-0.45607291335044037,LQFP,Opr,1.025958285142546,-0.7781608843679068,-0.5222610185967211,-0.6919116402698817
27204,18,-0.6628771812333657,-0.8917314965279457,-0.6438662206807385,8051,-1.535025809011061,8051,-0.3323113569303488,W79E225,W79,-0.40686888010725325,-0.4065394061475348,CISC,I2C/SPI/UART,-0.49599966976162757,-0.4960750291621446,0.7185487061600608,-0.6877328929201212,1.9066416527992571,-0.32214192765191607,Surface Mount,Single,-0.615668391133826,-0.7361474282672413,1.0186706188986463,0.08573880342504497,-0.9270947810600533,-0.885382418837807,-0.7058728984404105,-0.7058728984404105,-0.5467233279156646,Flash,-0.4300133803614582,-0.45607291335044037,LQFP,Opr,1.025958285142546,0.1991561773521002,-0.5222610185967211,-0.6919116402698817
717,13,1.0129771563544692,2.764902926660852,0.6929401483164304,ARM,0.6549669107908276,ARM Cortex M4,2.6293882315160997,ATSAM4E8EA,SAM4E,0.1887907900893539,-0.4065394061475348,RISC,CAN/Ethernet/I2C/SPI/UART/USART/USB,0.7202703717580466,0.7202340023231395,-0.7167264115130249,-0.6877328929201212,-1.1958205993160196,-0.32214192765191607,Surface Mount,Dual,1.7590848656832447,0.9113346468679683,-0.9249118247573919,0.08573880342504497,1.5989732606284635,1.6040789688711616,1.3580197425953735,1.3580197425953735,0.07102935808754257,Flash,0.1658944747492665,0.5821601713196259,LQFP,Opr,-0.927539214449274,1.1764732390721073,0.7374028107315578,1.1316571492720788
25686,27,0.17504998756055173,0.32714664453498676,0.024536963817845984,C28x,0.6549669107908276,C28x,-0.3323113569303488,TMS320F28030,Piccolo F2803x,-0.40686888010725325,-0.4065394061475348,RISC,CAN/I2C/SPI/UART,-0.19193215938170902,-0.19199777129082357,-0.6940641728129237,0.5509478073154576,0.2584585813630166,-0.32214192765191607,Surface Mount,Single,-0.4052472164791488,-0.7361474282672413,-0.9249118247573919,0.20041218722446302,0.08333243561533395,0.1104021362457613,-0.017908684761815792,-0.017908684761815792,-0.5267958219155612,Flash,-0.37947287193983853,0.06304362898459279,LQFP,Jun,-0.927539214449274,-0.28950235350790327,-0.5222610185967211,-0.6919116402698817
25649,27,-0.1391727007371673,0.32714664453498676,-0.6438662206807385,C28x,0.6549669107908276,C28x,-0.3323113569303488,TMS320F280200,Piccolo F2802x,-0.40686888010725325,-0.4065394061475348,RISC,I2C/SPI/UART,-0.49599966976162757,-0.4960750291621446,-0.6940641728129237,1.7896285075510363,0.2584585813630166,-0.32214192765191607,Surface Mount,Single,-1.0966310760588023,-0.7361474282672413,-0.9249118247573919,0.20041218722446302,-0.8882321958033069,-0.8470830128730538,-0.7058728984404105,-0.7058728984404105,-0.5467233279156646,Flash,-0.4170844130908113,-0.45607291335044037,LQFP,Opr,-0.927539214449274,-0.28950235350790327,-0.5222610185967211,-0.6919116402698817
14020,18,0.0,0.0,-0.6438662206807385,8051,-1.535025809011061,8051,-0.3323113569303488,N79E352R,Not Mentioned,-0.40686888010725325,-0.4065394061475348,CISC,I2C/UART,-0.7392536780655624,-0.7393368354592014,0.7185487061600608,-0.6877328929201212,-0.35557040603479895,-0.32214192765191607,Surface Mount,Not Mentioned,-0.675788726749448,-0.7361474282672413,1.0186706188986463,1.576492792817253,-0.3441560022088571,-0.31089132936650654,-0.7918684251502347,-0.7918684251502347,-0.5566870809157163,Flash,-0.4347148230053298,-0.9751894556854735,PQFP,Opr,1.025958285142546,-0.28950235350790327,-0.5222610185967211,-0.6919116402698817
26464,20,-0.6628771812333657,-0.8917314965279457,-0.6438662206807385,78K0,-1.535025809011061,78K0,-0.3323113569303488,UPD78F0512,78K,-0.40686888010725325,-0.4065394061475348,CISC,CSI/I2C/UART,-0.8000671801415461,-0.8001522870334656,0.7185487061600608,-0.6877328929201212,-1.0019167085588148,-0.32214192765191607,Surface Mount,Single,-0.6457285589416369,-0.18698673655550482,1.0186706188986463,0.08573880342504497,-0.3441560022088571,-0.31089132936650654,-0.7918684251502347,-0.7918684251502347,-0.5367595749156129,Flash,-0.4311887410224261,-0.9751894556854735,LQFP,Opr,1.025958285142546,0.1991561773521002,-0.5222610185967211,-0.6919116402698817
1111,13,-0.45339538903488635,0.32714664453498676,0.024536963817845984,ARM,0.6549669107908276,ARM Cortex M0+,-0.3323113569303488,ATSAMC21E16A,SAM C21,1.380110130482568,-0.4065394061475348,RISC,CAN/I2C/SPI/USART,-0.37437266560966015,-0.3744441260136162,0.7185487061600608,1.7896285075510363,-0.03239725477279065,-0.32214192765191607,Surface Mount,Dual,-0.9763904048275582,-0.18698673655550482,1.0186706188986463,-0.9463216507697193,-1.3157206336275173,-1.2683764784853406,-1.0498550052797078,-1.0498550052797078,-0.4869408099153542,Flash,-0.3982786425153249,1.101276713654659,VQFN EP,Opr,1.025958285142546,-0.7781608843679068,1.997066640059837,-0.6919116402698817
26933,20,-0.34865449293564665,-0.8917314965279457,-0.6438662206807385,78K0,-1.535025809011061,78K0,-0.3323113569303488,UPD78F0588GA,78K,-0.40686888010725325,-0.4065394061475348,CISC,CSI/I2C/UART,-0.9521009353315053,-0.9521909159691261,0.7185487061600608,-0.6877328929201212,-0.03239725477279065,-0.32214192765191607,Surface Mount,Single,-0.615668391133826,-0.18698673655550482,1.0186706188986463,0.08573880342504497,-0.3441560022088571,-0.31089132936650654,-0.7918684251502347,-0.7918684251502347,-0.5267958219155612,Flash,-0.4311887410224261,-0.9751894556854735,LQFP,Opr,1.025958285142546,-0.28950235350790327,-0.5222610185967211,-0.6919116402698817
10854,9,-0.6628771812333657,-2.110609637590878,-0.6438662206807385,Not Mentioned,-1.535025809011061,Not Mentioned,-0.3323113569303488,MB89163,F2MC,-1.0025285503038603,-0.4065394061475348,CISC,Not Mentioned,-1.0402805133416817,-1.040373320751809,1.0962526844950835,-0.6877328929201212,-0.571019173542804,-0.32214192765191607,Surface Mount,Single,-0.1347057062088496,-0.7361474282672413,1.0186706188986463,0.08573880342504497,0.43309570292607114,0.4550967899285608,-0.017908684761815792,-0.017908684761815792,-0.5566870809157163,ROM,-0.4347148230053298,-0.9751894556854735,LQFP,Opr,1.025958285142546,-0.7781608843679068,-0.5222610185967211,-0.6919116402698817
2760,27,0.0,0.0,-0.6438662206807385,COP8,-1.535025809011061,COP8,-0.3323113569303488,COPC882,COP8,-1.0025285503038603,-0.4065394061475348,CISC,Not Mentioned,-0.9521009353315053,-0.9521909159691261,1.0962526844950835,-0.6877328929201212,-0.24784602228079616,-0.32214192765191607,Surface Mount,Not Mentioned,-1.2769920829056685,-1.285308119978978,1.0186706188986463,2.2415984188541085,0.1999201913855927,-0.7953788148206367,-1.3078415854091807,-1.3078415854091807,-0.5616689574157422,ROM,-0.4353025033358138,-0.9751894556854735,SOIC W,Opr,1.025958285142546,-0.7781608843679068,-0.5222610185967211,-0.6919116402698817
18276,20,-0.7676180773326055,0.32714664453498676,0.024536963817845984,ARM,0.6549669107908276,ARM Cortex M33,-0.3323113569303488,R7FA4E10B,Not Mentioned,-0.40686888010725325,-0.4065394061475348,RISC,CAN/I2C/SCI/SPI/USB,0.41620286137812806,0.41615674445181844,-0.7167264115130249,-0.6877328929201212,0.29077589648921714,-0.32214192765191607,Surface Mount,Single,-2.1359033871569737e-16,0.9113346468679683,-0.9249118247573919,-1.4050151859673923,-0.9270947810600533,-0.885382418837807,-0.7058728984404105,-0.7058728984404105,-0.24781073791411273,Flash,0.1658944747492665,-0.45607291335044037,HWQFN EP,Opr,-0.927539214449274,-0.7781608843679068,-0.5222610185967211,1.1316571492720788
16122,20,-0.6628771812333657,0.32714664453498676,0.6929401483164304,RX,0.6549669107908276,RX,2.6293882315160997,R5F564MGCDLJ,Not Mentioned,0.1887907900893539,-0.4065394061475348,CISC,CAN/Ethernet/I2C/SPI/USB,0.7202703717580466,0.7202340023231395,-0.7167264115130249,-0.6877328929201212,-0.03239725477279065,-0.32214192765191607,Surface Mount,Dual,0.5867383211786149,-0.18698673655550482,-0.9249118247573919,-0.7169748831708829,-0.9270947810600533,-0.885382418837807,0.4120689487873058,0.4120689487873058,2.6217501261007854,Flash,1.971248449995959,-0.45607291335044037,TFLGA,Opr,-0.927539214449274,-0.7781608843679068,-0.5222610185967211,1.1316571492720788
26945,20,-0.45339538903488635,0.32714664453498676,-0.6438662206807385,78K0,-1.535025809011061,78K0,-0.3323113569303488,UPD78F0593GA,78K,-0.40686888010725325,-0.4065394061475348,CISC,CSI/I2C/UART,-0.8000671801415461,-0.8001522870334656,0.7185487061600608,-0.6877328929201212,-0.03239725477279065,-0.32214192765191607,Surface Mount,Single,-0.555548055518204,-0.18698673655550482,1.0186706188986463,0.08573880342504497,-0.9270947810600533,-0.885382418837807,-0.7058728984404105,-0.7058728984404105,-0.5267958219155612,Flash,-0.4311887410224261,-0.9751894556854735,LFQFP,Opr,1.025958285142546,-0.28950235350790327,-0.5222610185967211,-0.6919116402698817
14926,16,0.0,0.0,0.0,e200,0.6549669107908276,e200,-4.110183843895122e-17,PPC5553,MPC55xx,0.0,0.0,RISC,CAN/SCI/SPI,0.629050118644071,0.6290108249617432,0.5296967169925496,1.7896285075510363,1.9066416527992571,-0.32214192765191607,Surface Mount,Not Mentioned,-2.1359033871569737e-16,2.438763376629789e-16,1.0186706188986463,1.3471460252186456,2.1819120394796596,2.178570058342462,5.227818444537468,5.227818444537468,1.346389742094164,Flash,-0.13499785445851561,0.0,BGA,Opr,1.025958285142546,1.085039904280557e-16,0.0,0.0
17770,20,-0.8723589734318451,0.32714664453498676,0.6929401483164304,Not Mentioned,0.6549669107908276,SH-2A,-0.3323113569303488,R5F72A28,SuperH,-1.0025285503038603,-0.4065394061475348,RISC,CAN/LIN/SCI,0.41620286137812806,0.41615674445181844,0.7185487061600608,1.7896285075510363,0.6139490477512249,-0.32214192765191607,Surface Mount,Dual,0.6468586567942369,-0.7361474282672413,1.0186706188986463,0.08573880342504497,0.43309570292607114,0.4550967899285608,0.4120689487873058,0.4120689487873058,0.07102935808754257,Flash,-0.13499785445851561,-0.9751894556854735,LFQFP,Opr,1.025958285142546,-0.7781608843679068,-0.5222610185967211,-0.6919116402698817
19056,10,0.0,0.0,-0.6438662206807385,Not Mentioned,-1.535025809011061,Not Mentioned,-0.3323113569303488,S87L51FA,MCS51,-1.0025285503038603,-0.4065394061475348,CISC,Not Mentioned,-0.8000671801415461,-0.8001522870334656,-0.7167264115130249,-1.6167434180968052,-0.03239725477279065,4.243639044448806,Surface Mount,Not Mentioned,-0.796029397980692,-0.7361474282672413,-0.9249118247573919,2.1498597118145732,-0.3441560022088571,-0.31089132936650654,-0.7918684251502347,-0.7918684251502347,-0.5566870809157163,EPROM,-0.4347148230053298,-0.9751894556854735,QFP,Opr,-0.927539214449274,-0.7781608843679068,-0.5222610185967211,-0.6919116402698817
7300,27,-1.0818407656303244,-0.8917314965279457,0.0,ARM,0.6549669107908276,ARM Cortex M3,-4.110183843895122e-17,LM3S6637,Stellaris,0.0,0.0,RISC,I2C/SPI/SSI/UART,-0.34396591457166825,-0.3440364002264841,-0.7167264115130249,-0.6877328929201212,0.29077589648921714,-0.32214192765191607,Surface Mount,Single,-0.5254878877103929,0.08759360930036343,-0.9249118247573919,0.20041218722446302,0.47195828818279806,0.493396195893295,0.4120689487873058,0.4120689487873058,-0.4072307859149404,Flash,-0.28544401906240663,0.0,LQFP,Opr,-0.927539214449274,1.085039904280557e-16,0.0,0.0
16151,20,-0.6628771812333657,0.32714664453498676,0.6929401483164304,RX,0.6549669107908276,RX,2.6293882315160997,R5F564MGHDLJ,Not Mentioned,0.1887907900893539,-0.4065394061475348,CISC,CAN/Ethernet/I2C/SPI/USB,0.7202703717580466,0.7202340023231395,-0.7167264115130249,-0.6877328929201212,-0.03239725477279065,-0.32214192765191607,Surface Mount,Dual,0.5867383211786149,-0.18698673655550482,-0.9249118247573919,-0.7169748831708829,-0.9270947810600533,-0.885382418837807,0.4120689487873058,0.4120689487873058,2.6217501261007854,Flash,1.971248449995959,-0.45607291335044037,TFLGA,Opr,-0.927539214449274,-0.7781608843679068,-0.5222610185967211,1.1316571492720788
